id,name,date,value
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T14Z,26989
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T13Z,25533
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T12Z,25083
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T11Z,25115
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T10Z,25693
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T09Z,26593
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T08Z,28064
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T07Z,30067
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T06Z,32080
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T05Z,33395
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T04Z,34355
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T03Z,34967
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T02Z,35053
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T01Z,32127
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201222T00Z,30286
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T23Z,29371
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T22Z,28925
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T21Z,28769
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T20Z,29045
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T19Z,29569
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T18Z,30122
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T17Z,30794
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T16Z,30725
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T15Z,29370
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T14Z,27070
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T13Z,25435
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T12Z,24755
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T11Z,24738
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T10Z,25081
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T09Z,25928
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T08Z,27253
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T07Z,29161
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T06Z,30947
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T05Z,31991
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T04Z,32691
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T03Z,32890
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T02Z,32452
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T01Z,29254
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201221T00Z,27004
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T23Z,25493
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T22Z,24810
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T21Z,24674
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T20Z,24908
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T19Z,25351
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T18Z,26175
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T17Z,27043
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T16Z,27097
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T15Z,26572
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T14Z,26073
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T13Z,25510
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T12Z,25335
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T11Z,25501
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T10Z,26094
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T09Z,27047
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T08Z,28302
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T07Z,30002
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T06Z,31460
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T05Z,32333
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T04Z,33038
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T03Z,33484
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T02Z,33052
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T01Z,29559
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201220T00Z,27029
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T23Z,25363
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T22Z,24784
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T21Z,24718
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T20Z,25175
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T19Z,26026
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T18Z,27010
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T17Z,28202
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T16Z,28489
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T15Z,27835
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T14Z,26613
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T13Z,25761
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T12Z,25552
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T11Z,25808
EBA.CAL-ALL.D.H,"Demand for California (region), hourly - UTC time",20201219T10Z,26500
