@timestamp,integration_latency
2025-12-04 10:25:46.994,9031
2025-12-04 10:25:45.266,4029
2025-12-04 10:25:44.255,1223
2025-12-04 10:24:06.982,6256
2025-12-04 10:24:05.829,7069
2025-12-04 10:22:58.891,15171
2025-12-04 10:18:24.678,13944
2025-12-04 10:18:17.562,2445
2025-12-04 10:18:11.702,2469
2025-12-04 10:17:30.770,1529
2025-12-04 10:17:05.421,2266
2025-12-04 10:11:39.475,14569
2025-12-04 10:09:59.514,3140
2025-12-04 10:09:59.158,3812
2025-12-04 10:09:27.681,2001
2025-12-04 10:09:25.416,2539
2025-12-04 10:08:57.576,1150
2025-12-04 10:07:59.105,3795
2025-12-04 10:07:57.371,2940
2025-12-04 10:06:58.890,2054
2025-12-04 10:06:57.800,2193
2025-12-04 10:06:44.722,5820
2025-12-04 10:06:43.605,5530
2025-12-04 10:06:25.877,1984
2025-12-04 10:06:25.333,1957
2025-12-04 10:05:59.968,1322
2025-12-04 10:05:58.098,1307
2025-12-04 10:05:48.883,3533
2025-12-04 10:05:48.803,1363
2025-12-04 10:05:48.650,4132
2025-12-04 10:05:30.168,1147
2025-12-04 10:05:22.518,396
2025-12-04 10:05:15.172,3976
2025-12-04 10:05:13.825,4206
2025-12-04 10:03:29.480,3193
2025-12-04 10:03:29.109,3226
2025-12-04 10:03:22.088,2285
2025-12-04 10:03:21.793,1939
2025-12-04 10:03:04.912,1617
2025-12-04 10:03:01.057,1498
2025-12-04 10:02:55.314,4576
2025-12-04 10:02:04.031,1731
2025-12-04 10:02:03.127,1763
2025-12-04 10:01:09.227,3637
2025-12-04 10:01:08.836,3195
2025-12-04 10:01:03.931,1577
2025-12-04 10:00:22.514,2291
2025-12-04 10:00:22.113,2679
2025-12-04 10:00:11.392,3735
2025-12-04 10:00:10.051,4794
2025-12-04 10:00:02.063,7375
2025-12-04 09:59:59.166,4320
2025-12-04 09:59:22.685,1531
2025-12-04 09:59:21.200,1104
2025-12-04 09:59:15.605,2056
2025-12-04 09:59:14.033,2310
2025-12-04 09:59:09.805,3118
2025-12-04 09:59:07.336,9722
2025-12-04 09:59:07.204,3622
2025-12-04 09:59:06.942,2867
2025-12-04 09:58:18.664,1588
2025-12-04 09:55:37.041,2518
2025-12-04 09:55:37.003,2176
2025-12-04 09:54:47.413,1865
2025-12-04 09:54:46.886,2150
2025-12-04 09:54:01.383,700
2025-12-04 09:53:35.568,1543
2025-12-04 09:53:12.138,2229
2025-12-04 09:53:11.963,1727
2025-12-04 09:53:11.622,1050
2025-12-04 09:52:10.626,1877
2025-12-04 09:52:09.692,2006
2025-12-04 09:51:47.689,1920
2025-12-04 09:51:47.234,1751
2025-12-04 09:51:32.982,4041
2025-12-04 09:51:29.535,4283
2025-12-04 09:50:13.564,7348
2025-12-04 09:50:13.031,5668
2025-12-04 09:50:09.295,1715
2025-12-04 09:49:38.076,3325
2025-12-04 09:49:37.464,3092
2025-12-04 09:49:27.244,2013
2025-12-04 09:49:26.993,1937
2025-12-04 09:49:09.798,4488
2025-12-04 09:49:07.899,4087
2025-12-04 09:48:26.750,4428
2025-12-04 09:48:24.920,4863
2025-12-04 09:48:16.157,1556
2025-12-04 09:48:13.991,1754
2025-12-04 09:47:22.468,7930
2025-12-04 09:47:21.694,7866
2025-12-04 09:47:19.848,1103
2025-12-04 09:46:32.015,4231
2025-12-04 09:46:29.392,4293
2025-12-04 09:46:12.164,2625
2025-12-04 09:46:12.105,2774
2025-12-04 09:44:44.151,6838
2025-12-04 09:42:53.469,2027
2025-12-04 09:42:11.663,4057
2025-12-04 09:42:09.420,4091
2025-12-04 09:41:55.743,3626
2025-12-04 09:41:55.274,2279
2025-12-04 09:37:54.958,900
2025-12-04 09:37:23.417,7855
2025-12-04 09:37:23.192,7730
2025-12-04 09:35:31.297,1399
2025-12-04 09:35:09.882,6127
2025-12-04 09:35:09.254,6210
2025-12-04 09:32:02.070,1036
2025-12-04 09:31:36.894,2903
2025-12-04 09:31:36.875,2895
2025-12-04 09:31:13.441,5500
2025-12-04 09:31:11.208,5675
2025-12-04 09:31:06.136,4233
2025-12-04 09:31:05.332,3620
2025-12-04 09:29:17.483,1430
2025-12-04 09:28:44.118,1929
2025-12-04 09:28:44.012,1620
2025-12-04 09:28:38.367,2176
2025-12-04 09:28:38.151,2131
2025-12-04 09:27:51.477,2017
2025-12-04 09:27:51.441,2225
2025-12-04 09:27:25.138,1286
2025-12-04 09:27:22.072,1373
2025-12-04 09:27:19.374,4977
2025-12-04 09:27:18.162,4028
2025-12-04 09:26:33.886,2195
2025-12-04 09:26:33.635,2117
2025-12-04 09:26:18.474,2460
2025-12-04 09:26:18.173,2519
2025-12-04 09:25:48.201,2261
2025-12-04 09:25:47.065,2309
2025-12-04 09:23:14.835,6680
2025-12-04 09:23:13.543,6562
2025-12-04 09:22:37.698,4264
2025-12-04 09:22:35.692,4160
2025-12-04 09:22:05.430,3133
2025-12-04 09:22:04.872,3014
2025-12-04 09:21:43.339,1270
2025-12-04 09:21:40.491,1253
2025-12-04 09:21:18.338,3885
2025-12-04 09:21:17.892,3884
2025-12-04 09:20:57.245,4409
2025-12-04 09:20:53.212,5227
2025-12-04 09:19:18.690,832
2025-12-04 09:18:14.102,1382
2025-12-04 09:16:09.431,3275
2025-12-04 09:16:09.300,3125
2025-12-04 09:14:20.299,8301
2025-12-04 09:14:19.496,7867
2025-12-04 09:13:13.693,3442
2025-12-04 09:13:12.136,4334
2025-12-04 09:13:07.133,9490
2025-12-04 09:13:07.099,7940
2025-12-04 09:12:46.611,1657
2025-12-04 09:12:45.705,1862
2025-12-04 09:12:03.356,1484
2025-12-04 09:11:32.294,1941
2025-12-04 09:11:31.923,1819
2025-12-04 09:10:39.434,4516
2025-12-04 09:10:37.549,4360
2025-12-04 09:10:34.366,3676
2025-12-04 09:10:33.910,3324
2025-12-04 09:09:48.458,4902
2025-12-04 09:09:45.943,1035
2025-12-04 09:09:45.258,4331
2025-12-04 09:09:42.763,1090
2025-12-04 09:09:13.889,1684
2025-12-04 09:09:13.675,1595
2025-12-04 09:08:54.393,2196
2025-12-04 09:08:54.118,2242
2025-12-04 09:08:39.524,1863
2025-12-04 09:08:39.333,1777
2025-12-04 09:08:14.448,1482
2025-12-04 09:05:44.753,5162
2025-12-04 09:05:44.012,6492
2025-12-04 09:05:43.481,6546
2025-12-04 09:05:35.879,4774
2025-12-04 09:05:31.148,2302
2025-12-04 09:05:30.692,2474
2025-12-04 09:05:24.269,2804
2025-12-04 09:05:23.031,1731
2025-12-04 09:05:21.696,1203
2025-12-04 09:03:42.944,3970
2025-12-04 09:03:38.172,5273
2025-12-04 09:02:16.976,2257
2025-12-04 09:02:16.757,2179
2025-12-04 09:02:04.141,1450
2025-12-04 09:01:33.150,2586
2025-12-04 09:01:32.640,2278
2025-12-04 09:01:22.524,1869
2025-12-04 08:58:54.485,2115
2025-12-04 08:58:54.140,1949
2025-12-04 08:58:30.401,4806
2025-12-04 08:58:28.061,5684
2025-12-04 08:57:53.548,6788
2025-12-04 08:57:53.421,7749
2025-12-04 08:54:34.850,1350
2025-12-04 08:54:32.713,1868
2025-12-04 08:53:52.928,1833
2025-12-04 08:53:52.769,2230
2025-12-04 08:53:34.134,4431
2025-12-04 08:53:32.433,4021
2025-12-04 08:53:11.775,4242
2025-12-04 08:53:07.451,4191
2025-12-04 08:52:31.995,4230
2025-12-04 08:51:45.211,5783
2025-12-04 08:50:37.336,2008
2025-12-04 08:50:37.083,2148
2025-12-04 08:50:06.046,689
2025-12-04 08:50:03.834,1141
2025-12-04 08:49:59.246,2347
2025-12-04 08:49:58.882,1968
2025-12-04 08:49:49.175,2577
2025-12-04 08:49:49.130,2444
2025-12-04 08:46:41.659,1378
2025-12-04 08:46:18.947,2697
2025-12-04 08:46:18.563,3012
2025-12-04 08:46:16.622,2368
2025-12-04 08:46:16.603,2690
2025-12-04 08:45:11.117,2774
2025-12-04 08:45:11.040,2460
2025-12-04 08:44:16.562,1929
2025-12-04 08:44:15.289,2209
2025-12-04 08:42:53.282,1806
2025-12-04 08:42:51.458,1982
2025-12-04 08:41:00.232,2667
2025-12-04 08:41:00.105,2746
2025-12-04 08:40:07.922,4061
2025-12-04 08:40:07.244,4649
2025-12-04 08:39:01.157,4056
2025-12-04 08:38:59.816,3865
2025-12-04 08:38:34.300,952
2025-12-04 08:37:46.102,1749
2025-12-04 08:37:46.048,2122
2025-12-04 08:37:26.114,2493
2025-12-04 08:37:25.876,1646
2025-12-04 08:35:08.716,1536
2025-12-04 08:35:07.800,1658
2025-12-04 08:35:06.782,1058
2025-12-04 08:35:04.967,1308
2025-12-04 08:35:00.687,5627
2025-12-04 08:34:58.260,6608
2025-12-04 08:34:06.039,3074
2025-12-04 08:34:03.900,4623
2025-12-04 08:33:23.126,1618
2025-12-04 08:33:22.554,1620
2025-12-04 08:33:10.074,5060
2025-12-04 08:33:07.312,4349
2025-12-04 08:30:54.130,1277
2025-12-04 08:30:51.907,1191
2025-12-04 08:30:26.601,3607
2025-12-04 08:30:25.550,4558
2025-12-04 08:29:30.495,8289
2025-12-04 08:29:30.201,9229
2025-12-04 08:27:15.680,981
2025-12-04 08:26:59.757,1866
2025-12-04 08:26:59.358,1821
2025-12-04 08:25:56.503,2273
2025-12-04 08:25:55.513,1944
2025-12-04 08:25:10.798,2409
2025-12-04 08:25:07.926,2061
2025-12-04 08:24:43.544,8517
2025-12-04 08:24:43.211,9323
2025-12-04 08:24:17.014,5022
2025-12-04 08:24:16.214,4554
2025-12-04 08:24:03.321,1968
2025-12-04 08:24:03.121,1945
2025-12-04 08:23:51.532,4041
2025-12-04 08:23:50.579,4248
2025-12-04 08:23:41.826,4724
2025-12-04 08:23:37.713,5813
2025-12-04 08:23:11.994,3357
2025-12-04 08:23:11.315,3138
2025-12-04 08:22:45.523,4100
2025-12-04 08:22:42.500,4398
2025-12-04 08:22:39.337,2992
2025-12-04 08:22:38.575,3006
2025-12-04 08:22:29.118,4587
2025-12-04 08:22:26.673,5397
2025-12-04 08:21:42.306,5126
2025-12-04 08:21:40.616,5256
2025-12-04 08:20:57.194,1773
2025-12-04 08:20:56.092,1958
2025-12-04 08:20:52.923,3023
2025-12-04 08:20:52.118,3043
2025-12-04 08:20:42.350,2200
2025-12-04 08:20:42.140,2611
2025-12-04 08:19:33.690,5266
2025-12-04 08:19:32.092,5899
2025-12-04 08:19:04.985,1860
2025-12-04 08:19:04.169,2904
2025-12-04 08:18:25.377,2685
2025-12-04 08:18:25.370,2951
2025-12-04 08:16:20.425,1406
2025-12-04 08:16:17.296,1578
2025-12-04 08:16:08.016,2264
2025-12-04 08:16:07.491,2393
2025-12-04 08:15:17.028,2062
2025-12-04 08:15:16.283,1788
2025-12-04 08:15:06.811,1725
2025-12-04 08:12:58.538,4370
2025-12-04 08:12:58.311,4564
2025-12-04 08:10:38.499,2228
2025-12-04 08:10:38.259,2503
2025-12-04 08:10:09.618,4856
2025-12-04 08:10:07.070,5479
2025-12-04 08:09:28.515,1115
2025-12-04 08:09:25.956,2026
2025-12-04 08:09:25.822,1811
2025-12-04 08:09:23.270,1340
2025-12-04 08:08:34.928,1996
2025-12-04 08:08:33.470,2035
2025-12-04 08:07:50.588,3199
2025-12-04 08:07:49.577,2796
2025-12-04 08:06:44.269,2015
2025-12-04 08:06:43.502,2526
2025-12-04 08:06:36.002,7454
2025-12-04 08:06:35.066,7832
2025-12-04 08:06:22.700,1998
2025-12-04 08:06:22.232,2120
2025-12-04 08:06:07.228,4788
2025-12-04 08:06:03.097,4183
2025-12-04 08:05:43.712,3994
2025-12-04 08:05:43.484,3182
2025-12-04 08:02:46.473,1905
2025-12-04 08:02:46.095,2173
2025-12-04 08:02:06.662,4900
2025-12-04 08:02:05.736,2605
2025-12-04 08:02:03.918,4360
2025-12-04 08:02:03.027,4896
2025-12-04 08:01:27.827,2377
2025-12-04 08:01:27.689,1963
2025-12-04 08:01:16.683,4417
2025-12-04 08:01:16.537,3993
2025-12-04 08:00:28.678,1944
2025-12-04 07:59:30.131,3732
2025-12-04 07:59:29.310,4496
2025-12-04 07:58:02.607,1618
2025-12-04 07:57:29.159,7487
2025-12-04 07:57:28.663,6591
2025-12-04 07:55:46.635,2509
2025-12-04 07:55:45.855,3256
2025-12-04 07:54:46.678,4094
2025-12-04 07:54:44.283,4531
2025-12-04 07:51:18.787,8574
2025-12-04 07:51:17.605,3237
2025-12-04 07:50:03.326,3637
2025-12-04 07:50:03.088,2746
2025-12-04 07:45:10.950,1992
2025-12-04 07:45:08.257,1745
2025-12-04 07:43:44.060,4162
2025-12-04 07:43:39.812,4770
2025-12-04 07:43:39.503,1972
2025-12-04 07:43:39.086,2172
2025-12-04 07:43:23.543,2184
2025-12-04 07:43:21.160,2232
2025-12-04 07:42:37.685,5577
2025-12-04 07:42:34.550,6009
2025-12-04 07:42:30.647,2050
2025-12-04 07:42:30.528,1814
2025-12-04 07:42:07.602,6159
2025-12-04 07:42:05.335,6462
2025-12-04 07:39:24.198,1936
2025-12-04 07:39:23.559,1992
2025-12-04 07:39:20.986,3316
2025-12-04 07:39:20.060,3320
2025-12-04 07:38:38.139,2220
2025-12-04 07:38:36.815,2234
2025-12-04 07:36:43.269,2418
2025-12-04 07:36:43.130,2077
2025-12-04 07:34:35.518,1995
2025-12-04 07:33:16.646,3915
2025-12-04 07:33:16.428,3912
2025-12-04 07:32:34.850,5981
2025-12-04 07:32:29.986,4044
2025-12-04 07:32:13.516,1201
2025-12-04 07:32:09.494,2810
2025-12-04 07:32:08.592,3508
2025-12-04 07:31:32.244,2191
2025-12-04 07:31:30.808,1958
2025-12-04 07:31:25.713,1635
2025-12-04 07:31:24.494,1770
2025-12-04 07:31:08.991,16466
2025-12-04 07:31:08.172,5924
2025-12-04 07:31:08.026,3247
2025-12-04 07:31:07.735,4486
2025-12-04 07:28:43.973,2198
2025-12-04 07:28:42.347,2731
2025-12-04 07:25:15.424,1188
2025-12-04 07:25:03.434,452
2025-12-04 07:24:44.374,2311
2025-12-04 07:24:44.067,2451
2025-12-04 07:24:18.636,4650
2025-12-04 07:24:14.890,4727
2025-12-04 07:23:38.825,2279
2025-12-04 07:19:42.383,8312
2025-12-04 07:19:41.635,8663
2025-12-04 07:19:16.990,2659
2025-12-04 07:19:16.934,2621
2025-12-04 07:18:19.835,2344
2025-12-04 07:18:19.626,1713
2025-12-04 07:17:50.536,3456
2025-12-04 07:17:50.348,3249
2025-12-04 07:17:40.676,7705
2025-12-04 07:17:40.454,8017
2025-12-04 07:16:50.464,1993
2025-12-04 07:16:47.952,2517
2025-12-04 07:16:46.998,3357
2025-12-04 07:16:46.881,3128
2025-12-04 07:11:18.318,1229
2025-12-04 07:11:17.037,1239
2025-12-04 07:11:07.550,4622
2025-12-04 07:11:03.058,4705
2025-12-04 07:10:09.830,4347
2025-12-04 07:10:08.033,5329
2025-12-04 07:08:36.257,1944
2025-12-04 07:06:55.320,3223
2025-12-04 07:06:54.456,1820
2025-12-04 07:06:41.337,1317
2025-12-04 07:06:40.057,1385
2025-12-04 07:06:09.400,7392
2025-12-04 07:06:09.070,6904
2025-12-04 07:05:49.279,1877
2025-12-04 07:05:48.527,2305
2025-12-04 07:04:36.239,2248
2025-12-04 07:04:35.493,2290
2025-12-04 07:04:25.911,2049
2025-12-04 07:04:25.057,2494
2025-12-04 07:03:04.231,9231
2025-12-04 07:03:03.999,2389
2025-12-04 07:03:03.563,3968
2025-12-04 07:03:03.315,4543
2025-12-04 07:00:40.513,4236
2025-12-04 07:00:37.986,4778
2025-12-04 06:59:53.994,2587
2025-12-04 06:59:53.782,3270
2025-12-04 06:58:22.906,11518
2025-12-04 06:58:22.353,7886
2025-12-04 06:57:55.431,4347
2025-12-04 06:57:53.097,9152
2025-12-04 06:57:52.852,4831
2025-12-04 06:57:51.665,4184
2025-12-04 06:57:48.514,7032
2025-12-04 06:57:19.259,5478
2025-12-04 06:57:18.816,7257
2025-12-04 06:54:53.669,2071
2025-12-04 06:54:53.417,4113
2025-12-04 06:54:15.871,4516
2025-12-04 06:54:15.149,4180
2025-12-04 06:53:16.102,3076
2025-12-04 06:53:15.695,3215
2025-12-04 06:52:20.815,1765
2025-12-04 06:51:15.255,1230
2025-12-04 06:51:13.656,1477
2025-12-04 06:49:02.100,3917
2025-12-04 06:48:58.735,4175
2025-12-04 06:48:53.676,1815
2025-12-04 06:46:27.591,1977
2025-12-04 06:46:27.150,2067
2025-12-04 06:45:50.328,6185
2025-12-04 06:45:48.288,6003
2025-12-04 06:43:02.304,5014
2025-12-04 06:43:01.606,6296
2025-12-04 06:39:31.923,1635
2025-12-04 06:39:30.900,1919
2025-12-04 06:39:14.678,1433
2025-12-04 06:38:27.230,1799
2025-12-04 06:38:26.946,1696
2025-12-04 06:37:27.931,2028
2025-12-04 06:37:27.816,1847
2025-12-04 06:37:10.591,2081
2025-12-04 06:37:10.292,1994
2025-12-04 06:36:10.234,1690
2025-12-04 06:36:08.225,2093
2025-12-04 06:35:28.604,1467
2025-12-04 06:35:23.634,1477
2025-12-04 06:34:58.714,8707
2025-12-04 06:32:31.665,20856
2025-12-04 06:32:09.546,3864
2025-12-04 06:32:01.558,5457
2025-12-04 06:30:49.464,10081
2025-12-04 06:30:48.469,9382
2025-12-04 06:30:10.467,12557
2025-12-04 06:30:09.842,13732
2025-12-04 06:29:57.500,2653
2025-12-04 06:29:57.354,5818
2025-12-04 06:24:08.330,1827
2025-12-04 06:24:07.136,2127
2025-12-04 06:22:43.398,5458
2025-12-04 06:22:42.947,6045
2025-12-04 06:19:55.792,1190
2025-12-04 06:19:51.975,1573
2025-12-04 06:17:31.481,1131
2025-12-04 06:17:29.081,1628
2025-12-04 06:15:45.662,2361
2025-12-04 06:15:45.095,2386
2025-12-04 06:15:17.840,3440
2025-12-04 06:15:17.351,3782
2025-12-04 06:11:52.597,2255
2025-12-04 06:11:52.021,2837
2025-12-04 06:10:09.004,1714
2025-12-04 06:10:08.119,1922
2025-12-04 06:09:37.050,7650
2025-12-04 06:09:36.069,7962
2025-12-04 06:07:05.931,2816
2025-12-04 06:07:05.595,3135
2025-12-04 06:03:02.916,6952
2025-12-04 06:03:01.720,7610
2025-12-04 05:57:32.282,3181
2025-12-04 05:57:32.273,4378
2025-12-04 05:57:32.266,12212
2025-12-04 05:57:32.266,9531
2025-12-04 05:56:19.591,1247
2025-12-04 05:55:50.593,1888
2025-12-04 05:54:55.937,3573
2025-12-04 05:54:50.468,3457
2025-12-04 05:54:44.860,3547
2025-12-04 05:54:13.966,781
2025-12-04 05:54:11.518,1402
2025-12-04 05:53:43.396,801
2025-12-04 05:53:36.171,5759
2025-12-04 05:53:30.013,4179
2025-12-04 05:53:19.468,7350
2025-12-04 05:50:19.347,2597
2025-12-04 05:50:19.211,2711
2025-12-04 05:49:15.418,2859
2025-12-04 05:49:15.063,3392
2025-12-04 05:48:15.989,5626
2025-12-04 05:48:14.908,2428
2025-12-04 05:48:11.784,2990
2025-12-04 05:46:32.457,3430
2025-12-04 05:46:28.997,1510
2025-12-04 05:45:28.951,5582
2025-12-04 05:45:28.921,2147
2025-12-04 05:38:34.152,2246
2025-12-04 05:33:25.029,1365
2025-12-04 05:32:08.075,2695
2025-12-04 05:32:07.936,2585
2025-12-04 05:30:15.236,2918
2025-12-04 05:30:13.960,6469
2025-12-04 05:27:08.594,4082
2025-12-04 05:27:08.404,5426
2025-12-04 05:23:00.433,1257
2025-12-04 05:22:58.166,1264
2025-12-04 05:22:33.634,4517
2025-12-04 05:22:26.111,9498
2025-12-04 05:19:17.374,2560
2025-12-04 05:19:17.345,2287
2025-12-04 05:17:42.808,8588
2025-12-04 05:17:41.041,3805
2025-12-04 05:16:11.838,1987
2025-12-04 05:16:10.398,6012
2025-12-04 05:16:08.581,3367
2025-12-04 05:16:05.192,5474
2025-12-04 05:09:51.902,2454
2025-12-04 05:09:51.009,2765
2025-12-04 05:02:19.466,2286
2025-12-04 05:02:19.257,1798
2025-12-04 05:02:05.669,4892
2025-12-04 05:02:05.305,4746
2025-12-04 04:58:36.400,8210
2025-12-04 04:58:35.077,9170
2025-12-04 04:52:15.407,6498
2025-12-04 04:52:15.365,8667
2025-12-04 04:50:48.058,1379
2025-12-04 04:49:40.947,1967
2025-12-04 04:49:39.409,2134
2025-12-04 04:47:16.457,1606
2025-12-04 04:47:13.708,2217
2025-12-04 04:43:18.971,7770
2025-12-04 04:40:17.491,4402
2025-12-04 04:40:17.273,4841
2025-12-04 04:39:38.331,2217
2025-12-04 04:39:36.868,2246
2025-12-04 04:39:12.246,1796
2025-12-04 04:39:08.472,2357
2025-12-04 04:38:45.243,6452
2025-12-04 04:38:42.206,8965
2025-12-04 04:35:41.541,7028
2025-12-04 04:35:39.058,8201
2025-12-04 04:35:38.765,3315
2025-12-04 04:35:37.829,4752
2025-12-04 04:34:48.724,1772
2025-12-04 04:34:48.512,1686
2025-12-04 04:34:14.073,8352
2025-12-04 04:31:17.136,7168
2025-12-04 04:30:25.570,2490
2025-12-04 04:30:25.048,2100
2025-12-04 04:26:57.257,2670
2025-12-04 04:26:57.199,3324
2025-12-04 04:22:25.093,4375
2025-12-04 04:22:24.424,4467
2025-12-04 04:22:12.778,6566
2025-12-04 04:22:02.884,8327
2025-12-04 04:21:43.058,4467
2025-12-04 04:21:42.918,3669
2025-12-04 04:18:46.633,2872
2025-12-04 04:16:10.524,1547
2025-12-04 04:16:09.086,1732
2025-12-04 04:14:37.820,2045
2025-12-04 04:06:02.434,3370
2025-12-04 03:40:29.945,5543
2025-12-04 03:40:29.424,4691
2025-12-04 03:39:34.975,2034
2025-12-04 03:39:34.410,2028
2025-12-04 03:37:54.325,3568
2025-12-04 03:37:52.918,7868
2025-12-04 03:37:51.542,3919
2025-12-04 03:37:49.207,4115
2025-12-04 03:37:32.702,3907
2025-12-04 03:37:30.276,4049
2025-12-04 03:37:20.743,2085
2025-12-04 03:37:19.156,3234
2025-12-04 03:31:59.159,3413
2025-12-04 03:31:59.109,3034
2025-12-04 03:27:08.732,1612
2025-12-04 03:26:39.779,4049
2025-12-04 03:26:39.722,4373
2025-12-04 03:22:17.723,6380
2025-12-04 03:21:33.893,2410
2025-12-04 03:20:14.969,10319
2025-12-04 03:20:14.672,3852
2025-12-04 03:15:45.513,5754
2025-12-04 03:15:45.371,3180
2025-12-04 02:49:03.890,3222
2025-12-04 02:46:19.219,9680
2025-12-04 02:46:18.702,2879
2025-12-04 02:45:49.181,5672
2025-12-04 02:45:48.530,2314
2025-12-04 02:33:24.221,10623
2025-12-04 02:33:22.231,4293
2025-12-04 02:32:49.897,4974
2025-12-04 02:32:48.403,2111
2025-12-04 02:20:05.141,2612
2025-12-04 02:20:05.076,2451
2025-12-04 02:18:44.712,3344
2025-12-04 02:18:44.632,2932
2025-12-04 02:12:18.883,1311
2025-12-04 02:11:51.075,4111
2025-12-04 02:11:49.769,4724
2025-12-04 02:11:41.279,8787
2025-12-04 02:11:39.596,4040
2025-12-04 02:09:43.017,4662
2025-12-04 02:09:38.125,5022
2025-12-04 01:56:46.091,4063
2025-12-04 01:56:43.657,4468
2025-12-04 01:56:21.002,3827
2025-12-04 01:56:20.983,2453
2025-12-04 01:47:51.852,14660
2025-12-04 01:47:50.147,8560
2025-12-04 01:37:00.268,8343
2025-12-04 01:36:57.537,6765
2025-12-04 01:11:17.773,8184
2025-12-04 01:11:15.274,4758
2025-12-04 01:07:54.199,2913
2025-12-04 00:50:55.045,2322
2025-12-04 00:50:54.640,1610
2025-12-04 00:50:16.989,8586
2025-12-04 00:50:16.851,2938
2025-12-04 00:37:29.298,728
2025-12-04 00:37:28.037,1166
2025-12-04 00:35:29.456,5682
2025-12-04 00:35:28.238,2825
2025-12-04 00:32:17.064,2012
2025-12-04 00:28:57.489,3336
2025-12-04 00:18:37.338,5685
2025-12-04 00:18:37.149,2420
2025-12-04 00:09:28.117,8189
2025-12-04 00:09:26.296,5319
2025-12-04 00:02:52.059,2260
2025-12-04 00:02:51.789,2262
2025-12-04 00:00:57.927,5696
2025-12-04 00:00:56.418,6688
2025-12-03 23:55:32.574,3605
2025-12-03 23:55:32.047,3219
2025-12-03 23:54:26.671,2631
2025-12-03 23:54:26.322,5167
2025-12-03 23:54:15.641,1821
2025-12-03 23:51:09.511,5977
2025-12-03 23:51:09.258,5831
2025-12-03 23:51:08.921,1903
2025-12-03 23:51:08.638,2014
2025-12-03 23:49:19.899,1689
2025-12-03 23:49:19.822,1633
2025-12-03 23:49:08.049,4552
2025-12-03 23:49:07.998,4165
2025-12-03 23:45:42.644,3814
2025-12-03 23:45:39.880,3853
2025-12-03 23:45:16.731,4972
2025-12-03 23:45:15.387,4432
2025-12-03 23:43:22.818,4220
2025-12-03 23:43:19.763,5350
2025-12-03 23:38:53.956,1527
2025-12-03 23:37:18.747,5298
2025-12-03 23:37:16.391,5562
2025-12-03 23:37:13.269,8837
2025-12-03 23:37:04.343,2095
2025-12-03 23:35:07.510,3654
2025-12-03 23:35:06.821,1252
2025-12-03 23:35:03.246,4202
2025-12-03 23:35:00.970,3552
2025-12-03 23:35:00.563,1588
2025-12-03 23:34:33.819,4241
2025-12-03 23:34:31.621,4537
2025-12-03 23:33:22.427,3793
2025-12-03 23:33:18.258,4079
2025-12-03 23:32:51.746,2177
2025-12-03 23:32:51.692,1638
2025-12-03 23:32:36.335,8385
2025-12-03 23:30:09.163,1878
2025-12-03 23:30:08.878,1947
2025-12-03 23:28:48.643,7888
2025-12-03 23:28:46.667,2781
2025-12-03 23:28:46.525,3540
2025-12-03 23:25:19.484,2328
2025-12-03 23:25:19.305,2277
2025-12-03 23:22:54.479,6250
2025-12-03 23:22:54.006,5217
2025-12-03 23:19:25.722,7792
2025-12-03 23:19:21.797,4404
2025-12-03 23:19:20.308,1756
2025-12-03 23:17:16.748,4965
2025-12-03 23:13:01.693,8007
2025-12-03 23:12:59.325,2608
2025-12-03 23:12:59.278,8267
2025-12-03 23:12:58.090,4417
2025-12-03 23:11:44.788,8172
2025-12-03 23:11:43.672,1993
2025-12-03 23:10:10.499,4952
2025-12-03 23:10:04.811,4728
2025-12-03 23:07:11.006,2450
2025-12-03 23:07:10.714,2498
2025-12-03 23:06:53.407,6338
2025-12-03 23:06:53.397,4320
2025-12-03 23:04:47.420,7270
2025-12-03 23:04:41.079,4237
2025-12-03 23:04:36.494,5100
2025-12-03 22:55:53.135,8036
2025-12-03 22:55:52.609,7752
2025-12-03 22:54:13.739,3926
2025-12-03 22:54:10.652,4252
2025-12-03 22:53:51.657,2321
2025-12-03 22:50:01.178,1580
2025-12-03 22:49:08.106,2237
2025-12-03 22:49:07.884,1843
2025-12-03 22:48:03.904,3854
2025-12-03 22:47:59.726,4099
2025-12-03 22:46:45.335,5553
2025-12-03 22:46:45.048,2160
2025-12-03 22:40:58.341,15783
2025-12-03 22:40:58.141,6483
2025-12-03 22:30:35.435,2300
2025-12-03 22:30:35.200,2327
2025-12-03 22:27:54.451,2963
2025-12-03 22:27:54.112,2786
2025-12-03 22:27:33.138,1549
2025-12-03 22:27:26.690,2048
2025-12-03 22:26:40.486,3952
2025-12-03 22:26:40.187,3571
2025-12-03 22:24:17.918,2314
2025-12-03 22:24:17.287,2450
2025-12-03 22:22:08.658,4922
2025-12-03 22:22:08.478,5383
2025-12-03 22:19:53.142,2501
2025-12-03 22:19:53.043,2706
2025-12-03 22:19:16.787,4859
2025-12-03 22:19:09.370,8435
2025-12-03 22:17:04.592,5068
2025-12-03 22:16:56.539,4687
2025-12-03 22:16:36.671,4017
2025-12-03 22:16:30.201,4282
2025-12-03 22:16:29.338,2813
2025-12-03 22:06:52.843,4662
2025-12-03 22:06:52.090,4832
2025-12-03 22:01:53.713,2807
2025-12-03 22:01:52.501,4025
